education_level,degree_stream,skills,location,interests,risk_preference,years_experience,salary,demand_label,next_role_success,burnout_label
bachelors,human resources,"hr management,recruiting,performance management,employee relations,labor law,coaching,succession planning,compensation and benefits (c&b),organizational change,communication,bachelor's degree,phr/sphr or shrm certification",global,"career,development",low,7,21028.88,stable,1,0
bachelors,human resources,"hr management,talent management,change leadership,organizational design,employee engagement,data analysis,strategic thinking,collaboration,coaching,communication,problem solving,relationship building",global,"career,development",medium,5,22670.85,stable,1,0
bachelors,human resources,"human resources management,employee relations,legal compliance,data analysis,talent acquisition,performance management,coaching and mentoring,organizational psychology,training and development,payroll management,benefits administration,communication",global,"career,development",medium,6,18904.61,stable,0,1
bachelors,human resources,"microsoft office,hris,payroll systems,data analysis,microsoft excel,communication,problem solving,interpersonal skills,confidentiality,flexibility,attention to detail,customer service",global,"career,development",low,3,19991.28,stable,0,1
masters,human resources,"human resources management,data analysis,hr it systems administration,recruiting,compensation management,performance management,employee relations,policy interpretation,microsoft office suite,hr program development,staff development,needs analysis",global,"career,development",medium,1,22214.49,stable,0,0
masters,human resources,"hr leadership,talent acquisition,employee relations,performance management,compensation and benefits,hris,policy development,project management,budgeting,osha,leadership,communication",global,"career,development",medium,0,15903.24,stable,1,0
bachelors,human resources,"new hire orientation,payroll management,record management,statistical reporting,vendor management,communication,teamwork,organizational skills,problem solving,attention to detail,adaptability,hr policies implementation",global,"career,development",medium,0,20494.74,stable,1,0
masters,human resources,"creating hr training programs,project documentation,shrm-cp certification,confidentiality,communication,teamwork,problem solving,leadership,adaptability,hr project management,smartsheets,creating hr communications",global,"career,development",low,6,20142.15,stable,0,1
masters,human resources,"recruitment,employee relations,training and development,performance management,hris systems,ms office suite,hr-related software,communication,interpersonal skills,relationship-building,conflict resolution,integrity",global,"career,development",low,4,23025.63,stable,0,1
masters,human resources,"data analysis,excel,hr technology,reporting and analytics,project management,technical support,communication,problem solving,analytical mindset,stakeholder management,attention to detail,team collaboration",global,"career,development",medium,6,22630.82,stable,1,1
